id,attribute_type,attribute_name,attribute_value
armor_605,damage_negation,Physical,7.1
armor_605,damage_negation,VS Strike,6.2
armor_605,damage_negation,VS Slash,7.1
armor_605,damage_negation,VS Pierce,7.1
armor_605,damage_negation,Magic,5.4
armor_605,damage_negation,Fire,5.4
armor_605,damage_negation,Lightning,7.1
armor_605,damage_negation,Holy,4.5
armor_605,resistance,Immunity,17.0
armor_605,resistance,Robustness,29.0
armor_605,resistance,Focus,11.0
armor_605,resistance,Vitality,29.0
armor_605,resistance,Poise,13.0
armor_606,damage_negation,Physical,3.4
armor_606,damage_negation,VS Strike,0.3
armor_606,damage_negation,VS Slash,3.0
armor_606,damage_negation,VS Pierce,1.5
armor_606,damage_negation,Magic,7.2
armor_606,damage_negation,Fire,7.2
armor_606,damage_negation,Lightning,7.1
armor_606,damage_negation,Holy,7.6
armor_606,resistance,Immunity,26.0
armor_606,resistance,Robustness,14.0
armor_606,resistance,Focus,17.0
armor_606,resistance,Vitality,39.0
armor_606,resistance,Poise,6.0
armor_607,damage_negation,Physical,5.4
armor_607,damage_negation,VS Strike,5.4
armor_607,damage_negation,VS Slash,5.0
armor_607,damage_negation,VS Pierce,6.2
armor_607,damage_negation,Magic,5.8
armor_607,damage_negation,Fire,7.1
armor_607,damage_negation,Lightning,6.8
armor_607,damage_negation,Holy,5.8
armor_607,resistance,Immunity,37.0
armor_607,resistance,Robustness,26.0
armor_607,resistance,Focus,35.0
armor_607,resistance,Vitality,37.0
armor_607,resistance,Poise,10.0
armor_608,damage_negation,Physical,3.0
armor_608,damage_negation,VS Strike,3.4
armor_608,damage_negation,VS Slash,3.4
armor_608,damage_negation,VS Pierce,2.3
armor_608,damage_negation,Magic,4.0
armor_608,damage_negation,Fire,3.8
armor_608,damage_negation,Lightning,4.5
armor_608,damage_negation,Holy,4.5
armor_608,resistance,Immunity,26.0
armor_608,resistance,Robustness,15.0
armor_608,resistance,Focus,20.0
armor_608,resistance,Vitality,17.0
armor_608,resistance,Poise,5.0
armor_609,damage_negation,Physical,7.1
armor_609,damage_negation,VS Strike,5.4
armor_609,damage_negation,VS Slash,6.8
armor_609,damage_negation,VS Pierce,6.8
armor_609,damage_negation,Magic,4.0
armor_609,damage_negation,Fire,5.0
armor_609,damage_negation,Lightning,3.4
armor_609,damage_negation,Holy,4.5
armor_609,resistance,Immunity,15.0
armor_609,resistance,Robustness,29.0
armor_609,resistance,Focus,11.0
armor_609,resistance,Vitality,11.0
armor_609,resistance,Poise,11.0
armor_610,damage_negation,Physical,7.7
armor_610,damage_negation,VS Strike,7.1
armor_610,damage_negation,VS Slash,7.4
armor_610,damage_negation,VS Pierce,6.5
armor_610,damage_negation,Magic,5.8
armor_610,damage_negation,Fire,5.8
armor_610,damage_negation,Lightning,5.0
armor_610,damage_negation,Holy,5.0
armor_610,resistance,Immunity,20.0
armor_610,resistance,Robustness,37.0
armor_610,resistance,Focus,11.0
armor_610,resistance,Vitality,15.0
armor_610,resistance,Poise,13.0
armor_611,damage_negation,Physical,8.0
armor_611,damage_negation,VS Strike,7.3
armor_611,damage_negation,VS Slash,7.7
armor_611,damage_negation,VS Pierce,7.1
armor_611,damage_negation,Magic,6.5
armor_611,damage_negation,Fire,6.5
armor_611,damage_negation,Lightning,5.4
armor_611,damage_negation,Holy,5.8
armor_611,resistance,Immunity,24.0
armor_611,resistance,Robustness,35.0
armor_611,resistance,Focus,14.0
armor_611,resistance,Vitality,15.0
armor_611,resistance,Poise,15.0
armor_612,damage_negation,Physical,7.7
armor_612,damage_negation,VS Strike,6.8
armor_612,damage_negation,VS Slash,8.0
armor_612,damage_negation,VS Pierce,7.4
armor_612,damage_negation,Magic,7.2
armor_612,damage_negation,Fire,6.8
armor_612,damage_negation,Lightning,5.4
armor_612,damage_negation,Holy,6.2
armor_612,resistance,Immunity,22.0
armor_612,resistance,Robustness,35.0
armor_612,resistance,Focus,15.0
armor_612,resistance,Vitality,15.0
armor_612,resistance,Poise,14.0
armor_613,damage_negation,Physical,9.6
armor_613,damage_negation,VS Strike,8.3
armor_613,damage_negation,VS Slash,9.6
armor_613,damage_negation,VS Pierce,9.6
armor_613,damage_negation,Magic,7.1
armor_613,damage_negation,Fire,7.3
armor_613,damage_negation,Lightning,6.5
armor_613,damage_negation,Holy,7.3
armor_613,resistance,Immunity,31.0
armor_613,resistance,Robustness,44.0
armor_613,resistance,Focus,16.0
armor_613,resistance,Vitality,22.0
armor_613,resistance,Poise,19.0
armor_614,damage_negation,Physical,4.0
armor_614,damage_negation,VS Strike,5.0
armor_614,damage_negation,VS Slash,4.5
armor_614,damage_negation,VS Pierce,4.5
armor_614,damage_negation,Magic,5.8
armor_614,damage_negation,Fire,6.2
armor_614,damage_negation,Lightning,6.2
armor_614,damage_negation,Holy,5.0
armor_614,resistance,Immunity,47.0
armor_614,resistance,Robustness,20.0
armor_614,resistance,Focus,26.0
armor_614,resistance,Vitality,26.0
armor_614,resistance,Poise,8.0
armor_615,damage_negation,Physical,7.4
armor_615,damage_negation,VS Strike,6.8
armor_615,damage_negation,VS Slash,7.7
armor_615,damage_negation,VS Pierce,6.8
armor_615,damage_negation,Magic,7.1
armor_615,damage_negation,Fire,5.4
armor_615,damage_negation,Lightning,5.8
armor_615,damage_negation,Holy,5.0
armor_615,resistance,Immunity,17.0
armor_615,resistance,Robustness,29.0
armor_615,resistance,Focus,13.0
armor_615,resistance,Vitality,13.0
armor_615,resistance,Poise,13.0
armor_616,damage_negation,Physical,3.0
armor_616,damage_negation,VS Strike,2.3
armor_616,damage_negation,VS Slash,3.0
armor_616,damage_negation,VS Pierce,3.0
armor_616,damage_negation,Magic,7.3
armor_616,damage_negation,Fire,6.8
armor_616,damage_negation,Lightning,7.2
armor_616,damage_negation,Holy,7.3
armor_616,resistance,Immunity,26.0
armor_616,resistance,Robustness,14.0
armor_616,resistance,Focus,41.0
armor_616,resistance,Vitality,44.0
armor_616,resistance,Poise,5.0
armor_617,damage_negation,Physical,3.8
armor_617,damage_negation,VS Strike,3.4
armor_617,damage_negation,VS Slash,3.4
armor_617,damage_negation,VS Pierce,3.4
armor_617,damage_negation,Magic,7.7
armor_617,damage_negation,Fire,7.4
armor_617,damage_negation,Lightning,7.6
armor_617,damage_negation,Holy,7.4
armor_617,resistance,Immunity,31.0
armor_617,resistance,Robustness,15.0
armor_617,resistance,Focus,56.0
armor_617,resistance,Vitality,47.0
armor_617,resistance,Poise,7.0
armor_618,damage_negation,Physical,4.0
armor_618,damage_negation,VS Strike,4.5
armor_618,damage_negation,VS Slash,5.0
armor_618,damage_negation,VS Pierce,5.0
armor_618,damage_negation,Magic,5.4
armor_618,damage_negation,Fire,5.4
armor_618,damage_negation,Lightning,5.8
armor_618,damage_negation,Holy,5.0
armor_618,resistance,Immunity,34.0
armor_618,resistance,Robustness,20.0
armor_618,resistance,Focus,35.0
armor_618,resistance,Vitality,35.0
armor_618,resistance,Poise,8.0
armor_619,damage_negation,Physical,10.8
armor_619,damage_negation,VS Strike,8.6
armor_619,damage_negation,VS Slash,11.1
armor_619,damage_negation,VS Pierce,10.1
armor_619,damage_negation,Magic,7.7
armor_619,damage_negation,Fire,7.7
armor_619,damage_negation,Lightning,7.4
armor_619,damage_negation,Holy,7.6
armor_619,resistance,Immunity,37.0
armor_619,resistance,Robustness,51.0
armor_619,resistance,Focus,24.0
armor_619,resistance,Vitality,26.0
armor_619,resistance,Poise,20.0
armor_620,damage_negation,Physical,10.1
armor_620,damage_negation,VS Strike,9.4
armor_620,damage_negation,VS Slash,10.8
armor_620,damage_negation,VS Pierce,10.6
armor_620,damage_negation,Magic,7.4
armor_620,damage_negation,Fire,7.9
armor_620,damage_negation,Lightning,7.3
armor_620,damage_negation,Holy,7.7
armor_620,resistance,Immunity,35.0
armor_620,resistance,Robustness,56.0
armor_620,resistance,Focus,26.0
armor_620,resistance,Vitality,24.0
armor_620,resistance,Poise,20.0
armor_621,damage_negation,Physical,6.5
armor_621,damage_negation,VS Strike,6.2
armor_621,damage_negation,VS Slash,7.1
armor_621,damage_negation,VS Pierce,7.1
armor_621,damage_negation,Magic,5.0
armor_621,damage_negation,Fire,5.4
armor_621,damage_negation,Lightning,3.8
armor_621,damage_negation,Holy,6.5
armor_621,resistance,Immunity,17.0
armor_621,resistance,Robustness,29.0
armor_621,resistance,Focus,14.0
armor_621,resistance,Vitality,14.0
armor_621,resistance,Poise,11.0
armor_622,damage_negation,Physical,7.7
armor_622,damage_negation,VS Strike,6.5
armor_622,damage_negation,VS Slash,8.4
armor_622,damage_negation,VS Pierce,7.4
armor_622,damage_negation,Magic,5.8
armor_622,damage_negation,Fire,7.4
armor_622,damage_negation,Lightning,4.5
armor_622,damage_negation,Holy,5.8
armor_622,resistance,Immunity,20.0
armor_622,resistance,Robustness,34.0
armor_622,resistance,Focus,13.0
armor_622,resistance,Vitality,20.0
armor_622,resistance,Poise,14.0
armor_623,damage_negation,Physical,7.1
armor_623,damage_negation,VS Strike,6.5
armor_623,damage_negation,VS Slash,8.0
armor_623,damage_negation,VS Pierce,7.7
armor_623,damage_negation,Magic,5.4
armor_623,damage_negation,Fire,5.8
armor_623,damage_negation,Lightning,4.0
armor_623,damage_negation,Holy,5.8
armor_623,resistance,Immunity,20.0
armor_623,resistance,Robustness,31.0
armor_623,resistance,Focus,14.0
armor_623,resistance,Vitality,14.0
armor_623,resistance,Poise,11.0
armor_624,damage_negation,Physical,7.4
armor_624,damage_negation,VS Strike,6.5
armor_624,damage_negation,VS Slash,7.7
armor_624,damage_negation,VS Pierce,7.1
armor_624,damage_negation,Magic,6.2
armor_624,damage_negation,Fire,7.1
armor_624,damage_negation,Lightning,5.0
armor_624,damage_negation,Holy,6.2
armor_624,resistance,Immunity,22.0
armor_624,resistance,Robustness,44.0
armor_624,resistance,Focus,15.0
armor_624,resistance,Vitality,15.0
armor_624,resistance,Poise,12.0
armor_625,damage_negation,Physical,11.9
armor_625,damage_negation,VS Strike,11.8
armor_625,damage_negation,VS Slash,10.6
armor_625,damage_negation,VS Pierce,10.6
armor_625,damage_negation,Magic,7.6
armor_625,damage_negation,Fire,7.7
armor_625,damage_negation,Lightning,8.5
armor_625,damage_negation,Holy,7.3
armor_625,resistance,Immunity,44.0
armor_625,resistance,Robustness,51.0
armor_625,resistance,Focus,29.0
armor_625,resistance,Vitality,34.0
armor_625,resistance,Poise,28.0
armor_626,damage_negation,Physical,3.8
armor_626,damage_negation,VS Strike,5.0
armor_626,damage_negation,VS Slash,4.0
armor_626,damage_negation,VS Pierce,4.5
armor_626,damage_negation,Magic,4.5
armor_626,damage_negation,Fire,5.4
armor_626,damage_negation,Lightning,5.8
armor_626,damage_negation,Holy,5.4
armor_626,resistance,Immunity,31.0
armor_626,resistance,Robustness,20.0
armor_626,resistance,Focus,26.0
armor_626,resistance,Vitality,24.0
armor_626,resistance,Poise,4.0
armor_627,damage_negation,Physical,6.8
armor_627,damage_negation,VS Strike,6.2
armor_627,damage_negation,VS Slash,7.1
armor_627,damage_negation,VS Pierce,6.8
armor_627,damage_negation,Magic,7.1
armor_627,damage_negation,Fire,6.8
armor_627,damage_negation,Lightning,5.4
armor_627,damage_negation,Holy,6.8
armor_627,resistance,Immunity,17.0
armor_627,resistance,Robustness,29.0
armor_627,resistance,Focus,13.0
armor_627,resistance,Vitality,14.0
armor_627,resistance,Poise,11.0
armor_628,damage_negation,Physical,6.8
armor_628,damage_negation,VS Strike,5.0
armor_628,damage_negation,VS Slash,7.4
armor_628,damage_negation,VS Pierce,6.8
armor_628,damage_negation,Magic,4.0
armor_628,damage_negation,Fire,6.2
armor_628,damage_negation,Lightning,3.4
armor_628,damage_negation,Holy,4.5
armor_628,resistance,Immunity,16.0
armor_628,resistance,Robustness,26.0
armor_628,resistance,Focus,7.0
armor_628,resistance,Vitality,11.0
armor_628,resistance,Poise,10.0
armor_629,damage_negation,Physical,8.4
armor_629,damage_negation,VS Strike,7.6
armor_629,damage_negation,VS Slash,9.2
armor_629,damage_negation,VS Pierce,10.1
armor_629,damage_negation,Magic,7.2
armor_629,damage_negation,Fire,7.3
armor_629,damage_negation,Lightning,6.5
armor_629,damage_negation,Holy,7.7
armor_629,resistance,Immunity,39.0
armor_629,resistance,Robustness,41.0
armor_629,resistance,Focus,17.0
armor_629,resistance,Vitality,20.0
armor_629,resistance,Poise,16.0
armor_630,damage_negation,Physical,3.0
armor_630,damage_negation,VS Strike,2.3
armor_630,damage_negation,VS Slash,1.5
armor_630,damage_negation,VS Pierce,2.3
armor_630,damage_negation,Magic,7.3
armor_630,damage_negation,Fire,7.1
armor_630,damage_negation,Lightning,6.8
armor_630,damage_negation,Holy,7.1
armor_630,resistance,Immunity,26.0
armor_630,resistance,Robustness,14.0
armor_630,resistance,Focus,37.0
armor_630,resistance,Vitality,37.0
armor_630,resistance,Poise,3.0
armor_631,damage_negation,Physical,1.5
armor_631,damage_negation,VS Strike,3.0
armor_631,damage_negation,VS Slash,3.0
armor_631,damage_negation,VS Pierce,2.3
armor_631,damage_negation,Magic,7.1
armor_631,damage_negation,Fire,6.5
armor_631,damage_negation,Lightning,6.8
armor_631,damage_negation,Holy,7.1
armor_631,resistance,Immunity,22.0
armor_631,resistance,Robustness,14.0
armor_631,resistance,Focus,39.0
armor_631,resistance,Vitality,41.0
armor_631,resistance,Poise,3.0
armor_632,damage_negation,Physical,4.5
armor_632,damage_negation,VS Strike,5.8
armor_632,damage_negation,VS Slash,4.5
armor_632,damage_negation,VS Pierce,5.0
armor_632,damage_negation,Magic,6.2
armor_632,damage_negation,Fire,6.2
armor_632,damage_negation,Lightning,6.8
armor_632,damage_negation,Holy,5.4
armor_632,resistance,Immunity,37.0
armor_632,resistance,Robustness,29.0
armor_632,resistance,Focus,29.0
armor_632,resistance,Vitality,31.0
armor_632,resistance,Poise,9.0
armor_633,damage_negation,Physical,3.0
armor_633,damage_negation,VS Strike,2.3
armor_633,damage_negation,VS Slash,2.3
armor_633,damage_negation,VS Pierce,3.0
armor_633,damage_negation,Magic,7.4
armor_633,damage_negation,Fire,7.1
armor_633,damage_negation,Lightning,7.1
armor_633,damage_negation,Holy,7.3
armor_633,resistance,Immunity,29.0
armor_633,resistance,Robustness,15.0
armor_633,resistance,Focus,41.0
armor_633,resistance,Vitality,39.0
armor_633,resistance,Poise,4.0
armor_634,damage_negation,Physical,10.1
armor_634,damage_negation,VS Strike,8.0
armor_634,damage_negation,VS Slash,9.6
armor_634,damage_negation,VS Pierce,9.6
armor_634,damage_negation,Magic,7.4
armor_634,damage_negation,Fire,7.3
armor_634,damage_negation,Lightning,6.5
armor_634,damage_negation,Holy,7.7
armor_634,resistance,Immunity,31.0
armor_634,resistance,Robustness,44.0
armor_634,resistance,Focus,22.0
armor_634,resistance,Vitality,22.0
armor_634,resistance,Poise,20.0
armor_635,damage_negation,Physical,6.5
armor_635,damage_negation,VS Strike,4.5
armor_635,damage_negation,VS Slash,6.2
armor_635,damage_negation,VS Pierce,6.5
armor_635,damage_negation,Magic,4.5
armor_635,damage_negation,Fire,5.0
armor_635,damage_negation,Lightning,3.0
armor_635,damage_negation,Holy,4.0
armor_635,resistance,Immunity,15.0
armor_635,resistance,Robustness,31.0
armor_635,resistance,Focus,7.0
armor_635,resistance,Vitality,7.0
armor_635,resistance,Poise,10.0
armor_636,damage_negation,Physical,6.5
armor_636,damage_negation,VS Strike,5.8
armor_636,damage_negation,VS Slash,6.2
armor_636,damage_negation,VS Pierce,6.8
armor_636,damage_negation,Magic,4.5
armor_636,damage_negation,Fire,6.2
armor_636,damage_negation,Lightning,3.8
armor_636,damage_negation,Holy,4.0
armor_636,resistance,Immunity,16.0
armor_636,resistance,Robustness,31.0
armor_636,resistance,Focus,7.0
armor_636,resistance,Vitality,11.0
armor_636,resistance,Poise,10.0
armor_637,damage_negation,Physical,3.0
armor_637,damage_negation,VS Strike,3.0
armor_637,damage_negation,VS Slash,3.8
armor_637,damage_negation,VS Pierce,3.0
armor_637,damage_negation,Magic,7.6
armor_637,damage_negation,Fire,7.3
armor_637,damage_negation,Lightning,7.2
armor_637,damage_negation,Holy,7.6
armor_637,resistance,Immunity,24.0
armor_637,resistance,Robustness,15.0
armor_637,resistance,Focus,47.0
armor_637,resistance,Vitality,51.0
armor_637,resistance,Poise,5.0
armor_638,damage_negation,Physical,7.1
armor_638,damage_negation,VS Strike,5.4
armor_638,damage_negation,VS Slash,7.4
armor_638,damage_negation,VS Pierce,7.1
armor_638,damage_negation,Magic,4.5
armor_638,damage_negation,Fire,6.2
armor_638,damage_negation,Lightning,3.8
armor_638,damage_negation,Holy,5.4
armor_638,resistance,Immunity,17.0
armor_638,resistance,Robustness,34.0
armor_638,resistance,Focus,13.0
armor_638,resistance,Vitality,11.0
armor_638,resistance,Poise,11.0
armor_639,damage_negation,Physical,3.0
armor_639,damage_negation,VS Strike,2.3
armor_639,damage_negation,VS Slash,2.3
armor_639,damage_negation,VS Pierce,1.5
armor_639,damage_negation,Magic,7.6
armor_639,damage_negation,Fire,7.2
armor_639,damage_negation,Lightning,7.3
armor_639,damage_negation,Holy,7.6
armor_639,resistance,Immunity,24.0
armor_639,resistance,Robustness,13.0
armor_639,resistance,Focus,39.0
armor_639,resistance,Vitality,39.0
armor_639,resistance,Poise,4.0
armor_640,damage_negation,Physical,8.0
armor_640,damage_negation,VS Strike,7.1
armor_640,damage_negation,VS Slash,7.7
armor_640,damage_negation,VS Pierce,7.1
armor_640,damage_negation,Magic,6.2
armor_640,damage_negation,Fire,7.6
armor_640,damage_negation,Lightning,5.4
armor_640,damage_negation,Holy,5.4
armor_640,resistance,Immunity,20.0
armor_640,resistance,Robustness,34.0
armor_640,resistance,Focus,15.0
armor_640,resistance,Vitality,15.0
armor_640,resistance,Poise,13.0
armor_641,damage_negation,Physical,5.4
armor_641,damage_negation,VS Strike,5.8
armor_641,damage_negation,VS Slash,5.4
armor_641,damage_negation,VS Pierce,5.4
armor_641,damage_negation,Magic,6.2
armor_641,damage_negation,Fire,6.5
armor_641,damage_negation,Lightning,6.8
armor_641,damage_negation,Holy,6.2
armor_641,resistance,Immunity,39.0
armor_641,resistance,Robustness,26.0
armor_641,resistance,Focus,34.0
armor_641,resistance,Vitality,34.0
armor_641,resistance,Poise,10.0
armor_642,damage_negation,Physical,3.4
armor_642,damage_negation,VS Strike,3.8
armor_642,damage_negation,VS Slash,3.4
armor_642,damage_negation,VS Pierce,3.4
armor_642,damage_negation,Magic,3.8
armor_642,damage_negation,Fire,4.0
armor_642,damage_negation,Lightning,5.0
armor_642,damage_negation,Holy,4.0
armor_642,resistance,Immunity,39.0
armor_642,resistance,Robustness,26.0
armor_642,resistance,Focus,34.0
armor_642,resistance,Vitality,24.0
armor_642,resistance,Poise,5.0
armor_643,damage_negation,Physical,7.7
armor_643,damage_negation,VS Strike,6.5
armor_643,damage_negation,VS Slash,8.0
armor_643,damage_negation,VS Pierce,7.7
armor_643,damage_negation,Magic,6.2
armor_643,damage_negation,Fire,7.1
armor_643,damage_negation,Lightning,5.8
armor_643,damage_negation,Holy,6.2
armor_643,resistance,Immunity,22.0
armor_643,resistance,Robustness,34.0
armor_643,resistance,Focus,15.0
armor_643,resistance,Vitality,14.0
armor_643,resistance,Poise,14.0
armor_644,damage_negation,Physical,7.7
armor_644,damage_negation,VS Strike,6.8
armor_644,damage_negation,VS Slash,8.0
armor_644,damage_negation,VS Pierce,7.4
armor_644,damage_negation,Magic,6.2
armor_644,damage_negation,Fire,6.8
armor_644,damage_negation,Lightning,5.4
armor_644,damage_negation,Holy,6.2
armor_644,resistance,Immunity,22.0
armor_644,resistance,Robustness,35.0
armor_644,resistance,Focus,15.0
armor_644,resistance,Vitality,15.0
armor_644,resistance,Poise,14.0
armor_645,damage_negation,Physical,3.4
armor_645,damage_negation,VS Strike,3.0
armor_645,damage_negation,VS Slash,3.0
armor_645,damage_negation,VS Pierce,1.5
armor_645,damage_negation,Magic,7.2
armor_645,damage_negation,Fire,6.8
armor_645,damage_negation,Lightning,7.1
armor_645,damage_negation,Holy,7.9
armor_645,resistance,Immunity,26.0
armor_645,resistance,Robustness,13.0
armor_645,resistance,Focus,41.0
armor_645,resistance,Vitality,39.0
armor_645,resistance,Poise,5.0
armor_646,damage_negation,Physical,6.2
armor_646,damage_negation,VS Strike,5.8
armor_646,damage_negation,VS Slash,5.8
armor_646,damage_negation,VS Pierce,5.4
armor_646,damage_negation,Magic,6.8
armor_646,damage_negation,Fire,6.5
armor_646,damage_negation,Lightning,6.8
armor_646,damage_negation,Holy,6.8
armor_646,resistance,Immunity,47.0
armor_646,resistance,Robustness,31.0
armor_646,resistance,Focus,37.0
armor_646,resistance,Vitality,35.0
armor_646,resistance,Poise,9.0
armor_647,damage_negation,Physical,7.4
armor_647,damage_negation,VS Strike,6.8
armor_647,damage_negation,VS Slash,7.1
armor_647,damage_negation,VS Pierce,7.4
armor_647,damage_negation,Magic,5.4
armor_647,damage_negation,Fire,5.8
armor_647,damage_negation,Lightning,4.5
armor_647,damage_negation,Holy,5.8
armor_647,resistance,Immunity,20.0
armor_647,resistance,Robustness,34.0
armor_647,resistance,Focus,14.0
armor_647,resistance,Vitality,15.0
armor_647,resistance,Poise,12.0
armor_648,damage_negation,Physical,8.0
armor_648,damage_negation,VS Strike,6.8
armor_648,damage_negation,VS Slash,7.7
armor_648,damage_negation,VS Pierce,7.1
armor_648,damage_negation,Magic,6.2
armor_648,damage_negation,Fire,6.8
armor_648,damage_negation,Lightning,5.8
armor_648,damage_negation,Holy,5.8
armor_648,resistance,Immunity,24.0
armor_648,resistance,Robustness,37.0
armor_648,resistance,Focus,15.0
armor_648,resistance,Vitality,15.0
armor_648,resistance,Poise,13.0
armor_649,damage_negation,Physical,6.5
armor_649,damage_negation,VS Strike,4.5
armor_649,damage_negation,VS Slash,6.5
armor_649,damage_negation,VS Pierce,6.5
armor_649,damage_negation,Magic,4.0
armor_649,damage_negation,Fire,4.5
armor_649,damage_negation,Lightning,3.8
armor_649,damage_negation,Holy,4.0
armor_649,resistance,Immunity,15.0
armor_649,resistance,Robustness,26.0
armor_649,resistance,Focus,7.0
armor_649,resistance,Vitality,7.0
armor_649,resistance,Poise,10.0
armor_650,damage_negation,Physical,7.1
armor_650,damage_negation,VS Strike,6.8
armor_650,damage_negation,VS Slash,7.7
armor_650,damage_negation,VS Pierce,7.7
armor_650,damage_negation,Magic,6.2
armor_650,damage_negation,Fire,6.2
armor_650,damage_negation,Lightning,5.4
armor_650,damage_negation,Holy,5.0
armor_650,resistance,Immunity,17.0
armor_650,resistance,Robustness,31.0
armor_650,resistance,Focus,11.0
armor_650,resistance,Vitality,11.0
armor_650,resistance,Poise,14.0
armor_651,damage_negation,Physical,5.0
armor_651,damage_negation,VS Strike,5.4
armor_651,damage_negation,VS Slash,6.8
armor_651,damage_negation,VS Pierce,5.4
armor_651,damage_negation,Magic,5.8
armor_651,damage_negation,Fire,6.5
armor_651,damage_negation,Lightning,6.8
armor_651,damage_negation,Holy,6.2
armor_651,resistance,Immunity,37.0
armor_651,resistance,Robustness,31.0
armor_651,resistance,Focus,31.0
armor_651,resistance,Vitality,34.0
armor_651,resistance,Poise,10.0
armor_652,damage_negation,Physical,6.5
armor_652,damage_negation,VS Strike,5.4
armor_652,damage_negation,VS Slash,6.8
armor_652,damage_negation,VS Pierce,6.8
armor_652,damage_negation,Magic,5.0
armor_652,damage_negation,Fire,5.4
armor_652,damage_negation,Lightning,3.4
armor_652,damage_negation,Holy,4.5
armor_652,resistance,Immunity,16.0
armor_652,resistance,Robustness,29.0
armor_652,resistance,Focus,11.0
armor_652,resistance,Vitality,7.0
armor_652,resistance,Poise,11.0
armor_653,damage_negation,Physical,10.1
armor_653,damage_negation,VS Strike,9.4
armor_653,damage_negation,VS Slash,11.1
armor_653,damage_negation,VS Pierce,11.4
armor_653,damage_negation,Magic,7.7
armor_653,damage_negation,Fire,8.5
armor_653,damage_negation,Lightning,7.4
armor_653,damage_negation,Holy,7.7
armor_653,resistance,Immunity,39.0
armor_653,resistance,Robustness,61.0
armor_653,resistance,Focus,26.0
armor_653,resistance,Vitality,31.0
armor_653,resistance,Poise,24.0
armor_654,damage_negation,Physical,9.6
armor_654,damage_negation,VS Strike,8.6
armor_654,damage_negation,VS Slash,10.1
armor_654,damage_negation,VS Pierce,9.6
armor_654,damage_negation,Magic,7.4
armor_654,damage_negation,Fire,7.4
armor_654,damage_negation,Lightning,7.9
armor_654,damage_negation,Holy,7.4
armor_654,resistance,Immunity,35.0
armor_654,resistance,Robustness,47.0
armor_654,resistance,Focus,24.0
armor_654,resistance,Vitality,24.0
armor_654,resistance,Poise,19.0
armor_655,damage_negation,Physical,7.7
armor_655,damage_negation,VS Strike,6.8
armor_655,damage_negation,VS Slash,8.0
armor_655,damage_negation,VS Pierce,7.7
armor_655,damage_negation,Magic,6.2
armor_655,damage_negation,Fire,6.5
armor_655,damage_negation,Lightning,5.4
armor_655,damage_negation,Holy,7.3
armor_655,resistance,Immunity,22.0
armor_655,resistance,Robustness,35.0
armor_655,resistance,Focus,15.0
armor_655,resistance,Vitality,31.0
armor_655,resistance,Poise,14.0
armor_656,damage_negation,Physical,2.3
armor_656,damage_negation,VS Strike,2.3
armor_656,damage_negation,VS Slash,2.3
armor_656,damage_negation,VS Pierce,1.5
armor_656,damage_negation,Magic,7.2
armor_656,damage_negation,Fire,6.8
armor_656,damage_negation,Lightning,7.1
armor_656,damage_negation,Holy,7.2
armor_656,resistance,Immunity,24.0
armor_656,resistance,Robustness,13.0
armor_656,resistance,Focus,39.0
armor_656,resistance,Vitality,39.0
armor_656,resistance,Poise,4.0
armor_657,damage_negation,Physical,3.4
armor_657,damage_negation,VS Strike,4.0
armor_657,damage_negation,VS Slash,1.5
armor_657,damage_negation,VS Pierce,3.0
armor_657,damage_negation,Magic,7.6
armor_657,damage_negation,Fire,3.0
armor_657,damage_negation,Lightning,7.3
armor_657,damage_negation,Holy,7.4
armor_657,resistance,Immunity,63.0
armor_657,resistance,Robustness,15.0
armor_657,resistance,Focus,56.0
armor_657,resistance,Vitality,47.0
armor_657,resistance,Poise,3.0
armor_658,damage_negation,Physical,3.4
armor_658,damage_negation,VS Strike,3.8
armor_658,damage_negation,VS Slash,3.4
armor_658,damage_negation,VS Pierce,3.8
armor_658,damage_negation,Magic,7.6
armor_658,damage_negation,Fire,7.7
armor_658,damage_negation,Lightning,7.4
armor_658,damage_negation,Holy,7.6
armor_658,resistance,Immunity,29.0
armor_658,resistance,Robustness,15.0
armor_658,resistance,Focus,47.0
armor_658,resistance,Vitality,51.0
armor_658,resistance,Poise,6.0
armor_659,damage_negation,Physical,5.0
armor_659,damage_negation,VS Strike,4.5
armor_659,damage_negation,VS Slash,4.0
armor_659,damage_negation,VS Pierce,4.0
armor_659,damage_negation,Magic,5.0
armor_659,damage_negation,Fire,5.4
armor_659,damage_negation,Lightning,6.5
armor_659,damage_negation,Holy,5.8
armor_659,resistance,Immunity,41.0
armor_659,resistance,Robustness,17.0
armor_659,resistance,Focus,29.0
armor_659,resistance,Vitality,29.0
armor_659,resistance,Poise,9.0
armor_660,damage_negation,Physical,2.3
armor_660,damage_negation,VS Strike,1.5
armor_660,damage_negation,VS Slash,1.5
armor_660,damage_negation,VS Pierce,0.3
armor_660,damage_negation,Magic,7.6
armor_660,damage_negation,Fire,6.8
armor_660,damage_negation,Lightning,7.1
armor_660,damage_negation,Holy,7.3
armor_660,resistance,Immunity,22.0
armor_660,resistance,Robustness,14.0
armor_660,resistance,Focus,37.0
armor_660,resistance,Vitality,41.0
armor_660,resistance,Poise,3.0
armor_661,damage_negation,Physical,3.4
armor_661,damage_negation,VS Strike,3.0
armor_661,damage_negation,VS Slash,2.3
armor_661,damage_negation,VS Pierce,2.3
